UnitID,ProjectID,BuildingID,LevelID,ZoneID,UnitCode,UnitName,UnitCategory,UnitType,PlannedQuantity,QuantityUOM,PlannedStartDate,PlannedFinishDate,CurrentStatusID,IsCritical
UNT-03568,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-004,Utility Rack 004,Utility Rack,Type C,10,SET,2026-02-10,2026-04-18,STS-007,FALSE
UNT-03569,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-005,Facade Panel 005,Facade Panel,Type C,10,SET,2025-05-18,2025-06-11,STS-002,FALSE
UNT-03570,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-006,Plant Item 006,Plant Item,Type D,1,M2,2026-06-20,2026-08-02,STS-008,FALSE
UNT-03571,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-007,Utility Rack 007,Utility Rack,Type A,7,EA,2025-05-15,2025-09-11,STS-003,FALSE
UNT-03572,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-008,Facade Panel 008,Facade Panel,Type D,15,EA,2025-07-12,2025-08-28,STS-004,FALSE
UNT-03573,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-009,Apartment 009,Apartment,Type D,8,M2,2026-02-12,2026-05-02,STS-007,TRUE
UNT-03574,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-010,Room Package 010,Room Package,Type C,11,M2,2025-07-02,2025-08-03,STS-009,FALSE
UNT-03575,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-011,Room Package 011,Room Package,Type C,6,SET,2025-06-07,2025-07-30,STS-001,FALSE
UNT-03576,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-012,Service Module 012,Service Module,Type D,1,EA,2026-05-03,2026-06-15,STS-008,FALSE
UNT-03577,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-013,Room Package 013,Room Package,Type D,1,M2,2026-05-12,2026-07-14,STS-001,FALSE
UNT-03578,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-014,Plant Item 014,Plant Item,Type A,3,EA,2026-04-08,2026-07-25,STS-002,TRUE
UNT-03579,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-015,Plant Item 015,Plant Item,Type D,4,SET,2026-01-13,2026-03-28,STS-003,FALSE
UNT-03580,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-016,Apartment 016,Apartment,Type C,12,EA,2025-12-12,2026-02-21,STS-005,TRUE
UNT-03581,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-017,Utility Rack 017,Utility Rack,Type C,7,EA,2025-11-14,2026-01-02,STS-006,FALSE
UNT-03582,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-018,Apartment 018,Apartment,Type A,7,SET,2026-01-23,2026-03-09,STS-001,FALSE
UNT-03583,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-019,Apartment 019,Apartment,Type A,2,EA,2025-11-21,2026-03-20,STS-007,FALSE
UNT-03584,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-020,Plant Item 020,Plant Item,Type D,9,M2,2025-08-12,2025-11-30,STS-003,FALSE
UNT-03585,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-021,Facade Panel 021,Facade Panel,Type D,12,SET,2026-06-24,2026-10-03,STS-007,FALSE
UNT-03586,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-022,Utility Rack 022,Utility Rack,Type C,4,EA,2025-11-12,2026-02-14,STS-008,TRUE
UNT-03587,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-023,Service Module 023,Service Module,Type A,2,M2,2026-08-13,2026-09-10,STS-004,FALSE
UNT-03588,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-024,Utility Rack 024,Utility Rack,Type B,10,M2,2025-06-07,2025-09-23,STS-002,FALSE
UNT-03589,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-025,Service Module 025,Service Module,Type C,4,SET,2025-05-05,2025-06-04,STS-006,FALSE
UNT-03590,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-026,Utility Rack 026,Utility Rack,Type A,5,M2,2025-09-22,2025-10-10,STS-009,FALSE
UNT-03591,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-027,Room Package 027,Room Package,Type A,12,SET,2025-09-29,2025-10-28,STS-007,FALSE
UNT-03592,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-028,Plant Item 028,Plant Item,Type C,8,M2,2025-05-18,2025-07-09,STS-006,FALSE
UNT-03593,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-029,Facade Panel 029,Facade Panel,Type A,17,M2,2025-05-26,2025-06-26,STS-003,FALSE
UNT-03594,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-030,Plant Item 030,Plant Item,Type A,3,M2,2025-04-06,2025-08-03,STS-003,FALSE
UNT-03595,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-031,Room Package 031,Room Package,Type A,6,M2,2026-06-20,2026-09-02,STS-009,FALSE
UNT-03596,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-032,Plant Item 032,Plant Item,Type B,4,EA,2026-02-05,2026-04-25,STS-006,FALSE
UNT-03597,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-033,Apartment 033,Apartment,Type D,4,EA,2026-05-31,2026-08-24,STS-004,FALSE
UNT-03598,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-034,Facade Panel 034,Facade Panel,Type D,20,SET,2026-07-21,2026-08-23,STS-001,FALSE
UNT-03599,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-035,Plant Item 035,Plant Item,Type A,10,EA,2026-07-17,2026-10-10,STS-007,TRUE
UNT-03600,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-036,Facade Panel 036,Facade Panel,Type C,13,M2,2026-07-01,2026-08-15,STS-005,FALSE
UNT-03601,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-037,Utility Rack 037,Utility Rack,Type D,1,SET,2026-02-04,2026-03-04,STS-005,FALSE
UNT-03602,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-038,Service Module 038,Service Module,Type C,1,M2,2026-04-05,2026-07-10,STS-005,FALSE
UNT-03603,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-039,Service Module 039,Service Module,Type B,5,SET,2025-04-22,2025-07-18,STS-001,FALSE
UNT-03604,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-040,Plant Item 040,Plant Item,Type B,5,SET,2025-12-23,2026-03-09,STS-002,FALSE
UNT-03605,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-041,Room Package 041,Room Package,Type A,9,SET,2025-05-31,2025-09-02,STS-008,FALSE
UNT-03606,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-042,Plant Item 042,Plant Item,Type A,9,M2,2026-08-11,2026-10-24,STS-001,FALSE
UNT-03607,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-043,Facade Panel 043,Facade Panel,Type D,17,EA,2025-03-27,2025-05-06,STS-002,FALSE
UNT-03608,PRJ-002,BLD-002-02,LVL-002-02-02,ZON-002-02-02-03,02-02-03-044,Plant Item 044,Plant Item,Type A,11,EA,2025-09-07,2025-12-13,STS-005,TRUE
UNT-03609,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-001,Apartment 001,Apartment,Type B,10,EA,2025-11-27,2025-12-20,STS-003,FALSE
UNT-03610,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-002,Service Module 002,Service Module,Type D,4,SET,2026-05-13,2026-08-03,STS-007,FALSE
UNT-03611,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-003,Apartment 003,Apartment,Type B,3,SET,2025-12-31,2026-02-24,STS-004,FALSE
UNT-03612,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-004,Room Package 004,Room Package,Type D,1,SET,2025-10-23,2025-12-21,STS-006,FALSE
UNT-03613,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-005,Service Module 005,Service Module,Type C,11,M2,2025-03-30,2025-07-09,STS-008,FALSE
UNT-03614,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-006,Apartment 006,Apartment,Type B,5,EA,2025-06-08,2025-08-31,STS-006,FALSE
UNT-03615,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-007,Service Module 007,Service Module,Type D,11,M2,2026-01-18,2026-02-05,STS-007,FALSE
UNT-03616,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-008,Room Package 008,Room Package,Type A,1,EA,2026-01-17,2026-05-04,STS-006,FALSE
UNT-03617,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-009,Utility Rack 009,Utility Rack,Type C,5,M2,2025-12-31,2026-01-30,STS-005,TRUE
UNT-03618,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-010,Room Package 010,Room Package,Type C,9,EA,2025-12-21,2026-03-08,STS-009,FALSE
UNT-03619,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-011,Apartment 011,Apartment,Type C,12,SET,2026-02-18,2026-06-13,STS-009,FALSE
UNT-03620,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-012,Plant Item 012,Plant Item,Type C,2,M2,2025-03-20,2025-05-16,STS-006,FALSE
UNT-03621,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-013,Facade Panel 013,Facade Panel,Type B,19,SET,2026-03-18,2026-05-17,STS-003,FALSE
UNT-03622,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-014,Apartment 014,Apartment,Type C,8,EA,2025-10-30,2026-01-30,STS-003,FALSE
UNT-03623,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-015,Utility Rack 015,Utility Rack,Type B,3,M2,2025-05-18,2025-07-19,STS-002,TRUE
UNT-03624,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-016,Facade Panel 016,Facade Panel,Type B,6,SET,2025-09-12,2025-11-03,STS-003,FALSE
UNT-03625,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-017,Facade Panel 017,Facade Panel,Type B,4,M2,2025-05-27,2025-07-02,STS-002,FALSE
UNT-03626,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-018,Service Module 018,Service Module,Type D,9,EA,2025-04-21,2025-06-06,STS-005,TRUE
UNT-03627,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-019,Utility Rack 019,Utility Rack,Type D,1,M2,2025-03-21,2025-04-08,STS-003,TRUE
UNT-03628,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-020,Facade Panel 020,Facade Panel,Type D,9,EA,2025-09-03,2025-10-23,STS-005,FALSE
UNT-03629,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-021,Apartment 021,Apartment,Type A,9,M2,2025-04-02,2025-06-01,STS-007,TRUE
UNT-03630,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-022,Apartment 022,Apartment,Type C,5,SET,2026-01-22,2026-04-21,STS-005,TRUE
UNT-03631,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-023,Utility Rack 023,Utility Rack,Type A,4,M2,2025-12-30,2026-03-25,STS-001,FALSE
UNT-03632,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-024,Plant Item 024,Plant Item,Type B,8,EA,2026-03-24,2026-05-25,STS-007,FALSE
UNT-03633,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-025,Plant Item 025,Plant Item,Type A,7,SET,2025-09-05,2025-11-16,STS-006,FALSE
UNT-03634,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-026,Service Module 026,Service Module,Type B,4,SET,2025-11-04,2026-02-19,STS-004,FALSE
UNT-03635,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-027,Apartment 027,Apartment,Type B,12,EA,2026-05-10,2026-07-26,STS-008,FALSE
UNT-03636,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-028,Service Module 028,Service Module,Type B,2,SET,2026-05-31,2026-09-28,STS-009,TRUE
UNT-03637,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-029,Facade Panel 029,Facade Panel,Type A,17,EA,2026-05-12,2026-06-24,STS-006,FALSE
UNT-03638,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-030,Facade Panel 030,Facade Panel,Type B,6,SET,2025-05-17,2025-09-05,STS-003,FALSE
UNT-03639,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-031,Facade Panel 031,Facade Panel,Type B,7,EA,2025-04-26,2025-05-26,STS-006,FALSE
UNT-03640,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-032,Plant Item 032,Plant Item,Type A,11,EA,2025-12-24,2026-04-22,STS-001,FALSE
UNT-03641,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-033,Plant Item 033,Plant Item,Type A,5,EA,2025-07-28,2025-08-18,STS-009,FALSE
UNT-03642,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-034,Utility Rack 034,Utility Rack,Type A,6,EA,2025-04-01,2025-06-04,STS-006,FALSE
UNT-03643,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-035,Plant Item 035,Plant Item,Type C,12,M2,2025-04-21,2025-07-29,STS-009,FALSE
UNT-03644,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-036,Facade Panel 036,Facade Panel,Type C,13,EA,2026-03-18,2026-06-17,STS-003,FALSE
UNT-03645,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-037,Utility Rack 037,Utility Rack,Type C,5,EA,2025-10-26,2025-12-30,STS-003,FALSE
UNT-03646,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-01,02-03-01-038,Plant Item 038,Plant Item,Type C,2,EA,2026-05-29,2026-07-10,STS-006,FALSE
UNT-03647,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-001,Facade Panel 001,Facade Panel,Type B,9,M2,2025-07-12,2025-10-07,STS-004,FALSE
UNT-03648,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-002,Facade Panel 002,Facade Panel,Type C,16,M2,2025-06-09,2025-07-25,STS-007,FALSE
UNT-03649,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-003,Plant Item 003,Plant Item,Type B,4,M2,2025-04-13,2025-05-01,STS-005,FALSE
UNT-03650,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-004,Plant Item 004,Plant Item,Type B,2,EA,2025-11-19,2026-02-12,STS-007,FALSE
UNT-03651,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-005,Apartment 005,Apartment,Type B,8,EA,2025-04-16,2025-07-15,STS-003,FALSE
UNT-03652,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-006,Service Module 006,Service Module,Type A,12,SET,2026-02-14,2026-03-05,STS-004,FALSE
UNT-03653,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-007,Plant Item 007,Plant Item,Type D,6,M2,2025-08-27,2025-10-17,STS-005,FALSE
UNT-03654,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-008,Plant Item 008,Plant Item,Type D,10,M2,2025-08-22,2025-12-07,STS-007,TRUE
UNT-03655,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-009,Utility Rack 009,Utility Rack,Type D,8,M2,2025-11-21,2026-01-19,STS-001,TRUE
UNT-03656,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-010,Utility Rack 010,Utility Rack,Type D,10,EA,2026-07-21,2026-10-22,STS-005,FALSE
UNT-03657,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-011,Service Module 011,Service Module,Type B,10,M2,2026-06-25,2026-07-19,STS-004,FALSE
UNT-03658,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-012,Apartment 012,Apartment,Type B,12,SET,2025-04-03,2025-04-22,STS-006,FALSE
UNT-03659,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-013,Facade Panel 013,Facade Panel,Type D,19,M2,2025-03-21,2025-06-12,STS-002,TRUE
UNT-03660,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-014,Plant Item 014,Plant Item,Type A,4,SET,2025-06-29,2025-08-17,STS-001,FALSE
UNT-03661,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-015,Room Package 015,Room Package,Type D,5,M2,2025-12-12,2026-03-18,STS-001,FALSE
UNT-03662,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-016,Plant Item 016,Plant Item,Type C,10,SET,2025-10-20,2026-01-30,STS-004,FALSE
UNT-03663,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-017,Utility Rack 017,Utility Rack,Type C,10,EA,2025-06-24,2025-08-03,STS-007,TRUE
UNT-03664,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-018,Apartment 018,Apartment,Type A,3,M2,2025-06-05,2025-08-14,STS-006,FALSE
UNT-03665,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-019,Facade Panel 019,Facade Panel,Type B,19,EA,2025-07-28,2025-11-16,STS-004,FALSE
UNT-03666,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-020,Utility Rack 020,Utility Rack,Type B,9,M2,2025-10-07,2025-12-14,STS-003,FALSE
UNT-03667,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-021,Facade Panel 021,Facade Panel,Type B,10,M2,2025-04-08,2025-06-13,STS-004,FALSE
UNT-03668,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-022,Facade Panel 022,Facade Panel,Type D,8,SET,2026-03-24,2026-06-09,STS-005,FALSE
UNT-03669,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-023,Utility Rack 023,Utility Rack,Type D,8,EA,2026-03-01,2026-06-23,STS-003,FALSE
UNT-03670,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-024,Room Package 024,Room Package,Type A,2,M2,2025-08-24,2025-09-05,STS-003,FALSE
UNT-03671,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-025,Apartment 025,Apartment,Type D,7,M2,2026-02-14,2026-06-03,STS-008,FALSE
UNT-03672,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-026,Facade Panel 026,Facade Panel,Type A,5,M2,2025-12-16,2026-02-11,STS-005,FALSE
UNT-03673,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-027,Utility Rack 027,Utility Rack,Type A,11,EA,2025-11-10,2025-12-21,STS-001,FALSE
UNT-03674,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-028,Apartment 028,Apartment,Type B,3,M2,2025-12-08,2026-03-05,STS-001,FALSE
UNT-03675,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-029,Facade Panel 029,Facade Panel,Type D,10,EA,2026-05-14,2026-08-27,STS-008,FALSE
UNT-03676,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-030,Room Package 030,Room Package,Type B,2,M2,2025-08-16,2025-09-13,STS-004,FALSE
UNT-03677,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-031,Plant Item 031,Plant Item,Type B,8,M2,2025-06-19,2025-08-27,STS-006,FALSE
UNT-03678,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-032,Utility Rack 032,Utility Rack,Type C,5,M2,2025-09-13,2025-11-18,STS-003,FALSE
UNT-03679,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-033,Facade Panel 033,Facade Panel,Type D,19,SET,2025-11-21,2026-01-16,STS-004,TRUE
UNT-03680,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-034,Apartment 034,Apartment,Type A,10,SET,2026-06-14,2026-08-25,STS-003,TRUE
UNT-03681,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-035,Facade Panel 035,Facade Panel,Type D,7,M2,2026-04-02,2026-04-27,STS-007,TRUE
UNT-03682,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-036,Apartment 036,Apartment,Type A,7,EA,2026-04-11,2026-04-29,STS-006,TRUE
UNT-03683,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-037,Plant Item 037,Plant Item,Type B,8,M2,2026-08-05,2026-10-30,STS-006,FALSE
UNT-03684,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-038,Room Package 038,Room Package,Type D,9,SET,2026-01-11,2026-04-30,STS-004,FALSE
UNT-03685,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-039,Utility Rack 039,Utility Rack,Type D,5,M2,2025-10-29,2025-12-29,STS-006,FALSE
UNT-03686,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-040,Service Module 040,Service Module,Type B,5,M2,2025-04-05,2025-05-31,STS-006,TRUE
UNT-03687,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-041,Utility Rack 041,Utility Rack,Type A,8,SET,2025-10-02,2025-11-22,STS-003,FALSE
UNT-03688,PRJ-002,BLD-002-02,LVL-002-02-03,ZON-002-02-03-02,02-03-02-042,Utility Rack 042,Utility Rack,Type D,12,EA,2026-07-21,2026-09-07,STS-005,FALSE
UNT-03689,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-001,Service Module 001,Service Module,Type A,7,M2,2025-04-09,2025-05-10,STS-005,FALSE
UNT-03690,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-002,Service Module 002,Service Module,Type A,11,SET,2025-07-01,2025-10-20,STS-007,FALSE
UNT-03691,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-003,Plant Item 003,Plant Item,Type A,7,M2,2025-08-10,2025-08-28,STS-003,FALSE
UNT-03692,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-004,Room Package 004,Room Package,Type A,1,EA,2025-06-05,2025-08-28,STS-003,FALSE
UNT-03693,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-005,Plant Item 005,Plant Item,Type C,3,SET,2026-05-12,2026-08-01,STS-006,FALSE
UNT-03694,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-006,Apartment 006,Apartment,Type A,11,SET,2026-03-10,2026-04-24,STS-005,FALSE
UNT-03695,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-007,Service Module 007,Service Module,Type D,6,M2,2026-07-31,2026-08-30,STS-002,FALSE
UNT-03696,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-008,Plant Item 008,Plant Item,Type B,5,SET,2026-05-04,2026-06-09,STS-003,FALSE
UNT-03697,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-009,Utility Rack 009,Utility Rack,Type D,6,M2,2025-05-28,2025-07-16,STS-001,FALSE
UNT-03698,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-010,Apartment 010,Apartment,Type C,5,EA,2025-04-29,2025-06-30,STS-009,FALSE
UNT-03699,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-011,Plant Item 011,Plant Item,Type A,10,EA,2025-06-29,2025-09-06,STS-008,FALSE
UNT-03700,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-012,Apartment 012,Apartment,Type D,12,SET,2026-06-23,2026-07-05,STS-003,FALSE
UNT-03701,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-013,Utility Rack 013,Utility Rack,Type A,9,EA,2026-05-26,2026-08-24,STS-006,FALSE
UNT-03702,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-014,Apartment 014,Apartment,Type C,9,M2,2025-06-12,2025-08-30,STS-004,FALSE
UNT-03703,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-015,Plant Item 015,Plant Item,Type B,6,EA,2026-03-13,2026-05-20,STS-003,TRUE
UNT-03704,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-016,Apartment 016,Apartment,Type D,2,SET,2026-07-27,2026-08-25,STS-006,FALSE
UNT-03705,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-017,Facade Panel 017,Facade Panel,Type A,18,SET,2026-07-22,2026-10-06,STS-002,TRUE
UNT-03706,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-018,Facade Panel 018,Facade Panel,Type A,15,EA,2025-10-31,2026-01-12,STS-009,FALSE
UNT-03707,PRJ-002,BLD-002-02,LVL-002-02-04,ZON-002-02-04-01,02-04-01-019,Apartment 019,Apartment,Type A,1,SET,2025-12-14,2026-02-13,STS-009,FALSE
