DeliveryID,UnitID,ProjectID,ContractorID,PlannedDeliveryDate,ActualDeliveryDate,DeliveryStatus,QuantityDelivered,TransportBatch,DelayDays
DLV-001469,UNT-03078,PRJ-002,CTR-005,2025-08-20,2025-09-03,Delayed,4,TB-2508-010,14
DLV-001470,UNT-01732,PRJ-001,CTR-005,2025-12-28,,Planned,11,TB-2512-024,0
DLV-001471,UNT-03168,PRJ-002,CTR-003,2026-05-07,2026-05-11,Delayed,6,TB-2605-035,4
DLV-001472,UNT-00674,PRJ-001,CTR-002,2025-03-24,2025-04-03,Delayed,4,TB-2503-005,10
DLV-001473,UNT-05401,PRJ-003,CTR-006,2026-08-01,2026-08-17,Delayed,12,TB-2608-018,16
DLV-001474,UNT-05116,PRJ-003,CTR-006,2025-11-26,2025-12-03,Delayed,15,TB-2511-001,7
DLV-001475,UNT-03232,PRJ-002,CTR-002,2025-11-20,,Planned,15,TB-2511-012,0
DLV-001476,UNT-01632,PRJ-001,CTR-008,2025-11-13,2025-11-20,Delayed,7,TB-2511-039,7
DLV-001477,UNT-06510,PRJ-003,CTR-001,2026-02-01,2026-02-08,Delayed,5,TB-2602-005,7
DLV-001478,UNT-02733,PRJ-002,CTR-008,2025-04-27,2025-05-09,Delayed,4,TB-2504-011,12
DLV-001479,UNT-04150,PRJ-002,CTR-008,2026-05-01,2026-05-17,Delayed,9,TB-2605-016,16
DLV-001480,UNT-00645,PRJ-001,CTR-007,2025-02-23,2025-03-13,Delayed,3,TB-2502-044,18
DLV-001481,UNT-02913,PRJ-002,CTR-005,2026-07-07,2026-07-07,Delivered,17,TB-2607-027,0
DLV-001482,UNT-05587,PRJ-003,CTR-007,2025-05-19,,Planned,4,TB-2505-011,0
DLV-001483,UNT-00624,PRJ-001,CTR-007,2025-03-13,2025-03-18,Delayed,3,TB-2503-008,5
DLV-001484,UNT-00488,PRJ-001,CTR-006,2026-03-28,2026-04-15,Delayed,12,TB-2603-038,18
DLV-001485,UNT-05286,PRJ-003,CTR-003,2025-06-03,2025-06-20,Delayed,10,TB-2506-024,17
DLV-001486,UNT-06412,PRJ-003,CTR-008,2025-12-22,2025-12-31,Delayed,7,TB-2512-026,9
DLV-001487,UNT-02235,PRJ-001,CTR-005,2026-05-17,2026-05-17,Delivered,7,TB-2605-045,0
DLV-001488,UNT-04954,PRJ-002,CTR-006,2025-11-22,2025-11-24,Delayed,3,TB-2511-020,2
DLV-001489,UNT-01373,PRJ-001,CTR-007,2025-01-14,2025-01-24,Delayed,4,TB-2501-031,10
DLV-001490,UNT-05532,PRJ-003,CTR-007,2025-12-12,2025-12-15,Delayed,7,TB-2512-042,3
DLV-001491,UNT-01047,PRJ-001,CTR-006,2025-08-31,2025-09-12,Delayed,11,TB-2508-012,12
DLV-001492,UNT-00126,PRJ-001,CTR-008,2025-03-07,2025-03-16,Delayed,9,TB-2503-006,9
DLV-001493,UNT-04999,PRJ-002,CTR-002,2025-12-27,2025-12-27,Delivered,3,TB-2512-044,0
DLV-001494,UNT-00471,PRJ-001,CTR-006,2026-05-09,2026-05-09,Delivered,9,TB-2605-021,0
DLV-001495,UNT-03850,PRJ-002,CTR-006,2026-04-10,,Planned,4,TB-2604-018,0
DLV-001496,UNT-03094,PRJ-002,CTR-002,2026-06-10,2026-06-12,Delayed,9,TB-2606-041,2
DLV-001497,UNT-04646,PRJ-002,CTR-008,2025-09-16,2025-09-19,Delayed,11,TB-2509-010,3
DLV-001498,UNT-05431,PRJ-003,CTR-005,2025-08-02,2025-08-19,Delayed,9,TB-2508-042,17
DLV-001499,UNT-02841,PRJ-002,CTR-008,2025-10-31,2025-11-09,Delayed,1,TB-2510-005,9
DLV-001500,UNT-03189,PRJ-002,CTR-008,2025-07-05,2025-07-19,Delayed,10,TB-2507-014,14
DLV-001501,UNT-05475,PRJ-003,CTR-002,2026-05-06,2026-05-06,Delivered,2,TB-2605-021,0
DLV-001502,UNT-02881,PRJ-002,CTR-005,2025-04-11,,Planned,1,TB-2504-037,0
DLV-001503,UNT-05574,PRJ-003,CTR-002,2026-08-21,,Planned,5,TB-2608-021,0
DLV-001504,UNT-00270,PRJ-001,CTR-006,2024-12-16,2024-12-21,Delayed,1,TB-2412-026,5
DLV-001505,UNT-05623,PRJ-003,CTR-001,2026-06-10,2026-06-10,Delivered,16,TB-2606-013,0
DLV-001506,UNT-04622,PRJ-002,CTR-008,2025-11-18,2025-11-23,Delayed,7,TB-2511-031,5
DLV-001507,UNT-02910,PRJ-002,CTR-006,2025-12-11,2025-12-17,Delayed,14,TB-2512-036,6
DLV-001508,UNT-03097,PRJ-002,CTR-005,2025-11-24,2025-11-24,Delivered,7,TB-2511-026,0
DLV-001509,UNT-06335,PRJ-003,CTR-001,2026-09-13,2026-09-19,Delayed,16,TB-2609-042,6
DLV-001510,UNT-05699,PRJ-003,CTR-006,2025-12-09,2025-12-27,Delayed,11,TB-2512-015,18
DLV-001511,UNT-02557,PRJ-001,CTR-001,2025-04-08,2025-04-16,Delayed,9,TB-2504-003,8
DLV-001512,UNT-04124,PRJ-002,CTR-004,2026-05-20,2026-06-07,Delayed,1,TB-2605-030,18
DLV-001513,UNT-06030,PRJ-003,CTR-002,2026-06-30,,Planned,12,TB-2606-044,0
DLV-001514,UNT-01460,PRJ-001,CTR-007,2025-12-19,2025-12-19,Delivered,10,TB-2512-044,0
DLV-001515,UNT-04705,PRJ-002,CTR-006,2025-11-22,,Planned,3,TB-2511-008,0
DLV-001516,UNT-03327,PRJ-002,CTR-001,2025-10-22,2025-10-30,Delayed,16,TB-2510-031,8
DLV-001517,UNT-01920,PRJ-001,CTR-004,2025-11-19,2025-11-26,Delayed,4,TB-2511-026,7
DLV-001518,UNT-01411,PRJ-001,CTR-008,2025-04-12,2025-04-18,Delayed,1,TB-2504-001,6
DLV-001519,UNT-02207,PRJ-001,CTR-006,2026-04-06,2026-04-11,Delayed,4,TB-2604-033,5
DLV-001520,UNT-02608,PRJ-002,CTR-002,2025-05-30,2025-06-17,Delayed,1,TB-2505-037,18
DLV-001521,UNT-03547,PRJ-002,CTR-008,2025-02-09,2025-02-27,Delayed,3,TB-2502-041,18
DLV-001522,UNT-00744,PRJ-001,CTR-008,2025-02-16,2025-02-21,Delayed,6,TB-2502-022,5
DLV-001523,UNT-01058,PRJ-001,CTR-003,2026-05-03,2026-05-20,Delayed,10,TB-2605-008,17
DLV-001524,UNT-02393,PRJ-001,CTR-001,2025-07-02,,Planned,11,TB-2507-023,0
DLV-001525,UNT-06326,PRJ-003,CTR-006,2025-07-24,2025-08-03,Delayed,9,TB-2507-002,10
DLV-001526,UNT-05775,PRJ-003,CTR-003,2025-10-09,2025-10-20,Delayed,11,TB-2510-037,11
DLV-001527,UNT-06475,PRJ-003,CTR-002,2026-01-15,2026-01-28,Delayed,4,TB-2601-014,13
DLV-001528,UNT-05661,PRJ-003,CTR-008,2026-06-06,2026-06-06,Delivered,10,TB-2606-036,0
DLV-001529,UNT-02123,PRJ-001,CTR-007,2025-07-22,2025-07-22,Delivered,8,TB-2507-013,0
DLV-001530,UNT-01540,PRJ-001,CTR-005,2025-12-16,2025-12-26,Delayed,4,TB-2512-037,10
DLV-001531,UNT-00081,PRJ-001,CTR-001,2025-02-02,2025-02-20,Delayed,4,TB-2502-029,18
DLV-001532,UNT-04099,PRJ-002,CTR-008,2025-02-19,2025-02-26,Delayed,9,TB-2502-002,7
DLV-001533,UNT-04235,PRJ-002,CTR-006,2025-10-13,2025-10-13,Delivered,6,TB-2510-001,0
DLV-001534,UNT-05580,PRJ-003,CTR-001,2025-10-27,,Planned,13,TB-2510-032,0
DLV-001535,UNT-00212,PRJ-001,CTR-001,2026-06-17,,Planned,10,TB-2606-011,0
DLV-001536,UNT-00672,PRJ-001,CTR-002,2025-10-17,2025-10-27,Delayed,3,TB-2510-013,10
DLV-001537,UNT-04164,PRJ-002,CTR-001,2025-03-05,2025-03-20,Delayed,1,TB-2503-035,15
DLV-001538,UNT-01334,PRJ-001,CTR-001,2026-04-23,,Planned,9,TB-2604-038,0
DLV-001539,UNT-01549,PRJ-001,CTR-007,2025-10-21,,Planned,5,TB-2510-011,0
DLV-001540,UNT-05735,PRJ-003,CTR-005,2025-10-18,2025-10-30,Delayed,12,TB-2510-026,12
DLV-001541,UNT-00159,PRJ-001,CTR-002,2026-05-23,2026-05-29,Delayed,14,TB-2605-022,6
DLV-001542,UNT-03871,PRJ-002,CTR-007,2026-05-23,,Planned,4,TB-2605-045,0
DLV-001543,UNT-00985,PRJ-001,CTR-001,2025-06-26,2025-07-12,Delayed,9,TB-2506-009,16
DLV-001544,UNT-02399,PRJ-001,CTR-006,2025-03-09,2025-03-24,Delayed,2,TB-2503-020,15
DLV-001545,UNT-03014,PRJ-002,CTR-006,2026-03-16,2026-03-19,Delayed,10,TB-2603-036,3
DLV-001546,UNT-01268,PRJ-001,CTR-004,2025-06-19,2025-07-07,Delayed,4,TB-2506-042,18
DLV-001547,UNT-05843,PRJ-003,CTR-006,2025-08-28,2025-09-05,Delayed,2,TB-2508-008,8
DLV-001548,UNT-04016,PRJ-002,CTR-001,2026-06-01,,Planned,9,TB-2606-011,0
DLV-001549,UNT-00747,PRJ-001,CTR-004,2026-05-21,2026-05-21,Delivered,9,TB-2605-024,0
DLV-001550,UNT-01686,PRJ-001,CTR-005,2026-01-19,,Planned,14,TB-2601-015,0
DLV-001551,UNT-04846,PRJ-002,CTR-001,2026-02-12,2026-02-21,Delayed,2,TB-2602-030,9
DLV-001552,UNT-00598,PRJ-001,CTR-003,2025-05-14,2025-05-30,Delayed,11,TB-2505-025,16
DLV-001553,UNT-04795,PRJ-002,CTR-007,2025-06-10,2025-06-18,Delayed,10,TB-2506-023,8
DLV-001554,UNT-03527,PRJ-002,CTR-008,2025-10-14,2025-10-14,Delivered,12,TB-2510-034,0
DLV-001555,UNT-01013,PRJ-001,CTR-005,2025-01-31,2025-02-08,Delayed,1,TB-2501-005,8
DLV-001556,UNT-03025,PRJ-002,CTR-008,2026-01-22,2026-01-24,Delayed,8,TB-2601-013,2
DLV-001557,UNT-04027,PRJ-002,CTR-002,2026-02-25,2026-02-26,Delayed,4,TB-2602-010,1
DLV-001558,UNT-02163,PRJ-001,CTR-001,2025-09-28,2025-10-03,Delayed,6,TB-2509-029,5
DLV-001559,UNT-02929,PRJ-002,CTR-006,2025-06-24,2025-07-07,Delayed,9,TB-2506-009,13
DLV-001560,UNT-04212,PRJ-002,CTR-003,2026-02-13,2026-02-13,Delivered,8,TB-2602-045,0
DLV-001561,UNT-04844,PRJ-002,CTR-006,2025-03-21,2025-03-21,Delivered,11,TB-2503-003,0
DLV-001562,UNT-00913,PRJ-001,CTR-005,2026-03-20,2026-04-01,Delayed,4,TB-2603-005,12
DLV-001563,UNT-02665,PRJ-002,CTR-006,2026-05-19,2026-05-23,Delayed,2,TB-2605-026,4
DLV-001564,UNT-04757,PRJ-002,CTR-002,2025-01-27,2025-02-08,Delayed,1,TB-2501-043,12
DLV-001565,UNT-02779,PRJ-002,CTR-006,2025-04-17,2025-04-18,Delayed,6,TB-2504-011,1
DLV-001566,UNT-04636,PRJ-002,CTR-006,2025-08-02,2025-08-05,Delayed,6,TB-2508-008,3
DLV-001567,UNT-04188,PRJ-002,CTR-001,2025-11-25,2025-12-04,Delayed,7,TB-2511-038,9
DLV-001568,UNT-02875,PRJ-002,CTR-007,2026-07-17,2026-07-21,Delayed,6,TB-2607-025,4
DLV-001569,UNT-02036,PRJ-001,CTR-004,2025-01-02,2025-01-02,Delivered,4,TB-2501-044,0
DLV-001570,UNT-04413,PRJ-002,CTR-004,2026-03-15,,Planned,2,TB-2603-033,0
DLV-001571,UNT-00330,PRJ-001,CTR-003,2026-02-09,2026-02-09,Delivered,7,TB-2602-023,0
DLV-001572,UNT-01389,PRJ-001,CTR-008,2025-04-05,2025-04-16,Delayed,5,TB-2504-018,11
DLV-001573,UNT-01446,PRJ-001,CTR-002,2025-03-03,2025-03-09,Delayed,6,TB-2503-034,6
DLV-001574,UNT-00096,PRJ-001,CTR-006,2025-04-20,2025-05-02,Delayed,9,TB-2504-019,12
DLV-001575,UNT-05909,PRJ-003,CTR-001,2026-03-22,2026-04-03,Delayed,9,TB-2603-037,12
DLV-001576,UNT-06492,PRJ-003,CTR-008,2025-10-06,2025-10-08,Delayed,8,TB-2510-034,2
DLV-001577,UNT-05688,PRJ-003,CTR-003,2026-09-25,,Planned,7,TB-2609-025,0
DLV-001578,UNT-00332,PRJ-001,CTR-005,2025-10-05,2025-10-10,Delayed,9,TB-2510-043,5
DLV-001579,UNT-05782,PRJ-003,CTR-007,2025-11-07,2025-11-22,Delayed,2,TB-2511-015,15
DLV-001580,UNT-03669,PRJ-002,CTR-004,2026-01-02,2026-01-08,Delayed,8,TB-2601-002,6
DLV-001581,UNT-03270,PRJ-002,CTR-006,2026-05-28,,Planned,9,TB-2605-017,0
DLV-001582,UNT-00517,PRJ-001,CTR-004,2025-09-18,,Planned,14,TB-2509-002,0
DLV-001583,UNT-01044,PRJ-001,CTR-002,2024-12-11,,Planned,4,TB-2412-022,0
DLV-001584,UNT-01346,PRJ-001,CTR-003,2026-01-06,,Planned,12,TB-2601-031,0
DLV-001585,UNT-02314,PRJ-001,CTR-003,2025-03-21,2025-03-30,Delayed,6,TB-2503-017,9
DLV-001586,UNT-05586,PRJ-003,CTR-008,2025-07-20,2025-07-23,Delayed,4,TB-2507-011,3
DLV-001587,UNT-03000,PRJ-002,CTR-002,2025-04-29,2025-05-16,Delayed,8,TB-2504-043,17
DLV-001588,UNT-03976,PRJ-002,CTR-006,2025-10-01,2025-10-08,Delayed,9,TB-2510-002,7
DLV-001589,UNT-04447,PRJ-002,CTR-008,2026-07-05,,Planned,8,TB-2607-022,0
DLV-001590,UNT-03600,PRJ-002,CTR-007,2026-06-03,,Planned,13,TB-2606-027,0
DLV-001591,UNT-04775,PRJ-002,CTR-007,2025-06-04,,Planned,5,TB-2506-035,0
DLV-001592,UNT-02802,PRJ-002,CTR-001,2025-10-26,,Planned,20,TB-2510-037,0
DLV-001593,UNT-03188,PRJ-002,CTR-005,2025-10-15,2025-10-20,Delayed,4,TB-2510-036,5
DLV-001594,UNT-02050,PRJ-001,CTR-001,2026-01-30,2026-02-12,Delayed,6,TB-2601-036,13
DLV-001595,UNT-02061,PRJ-001,CTR-007,2025-12-15,,Planned,11,TB-2512-022,0
DLV-001596,UNT-03061,PRJ-002,CTR-005,2025-07-28,2025-08-15,Delayed,5,TB-2507-035,18
DLV-001597,UNT-01923,PRJ-001,CTR-004,2026-01-21,2026-01-26,Delayed,10,TB-2601-042,5
DLV-001598,UNT-01630,PRJ-001,CTR-001,2025-05-20,2025-06-02,Delayed,7,TB-2505-007,13
DLV-001599,UNT-00902,PRJ-001,CTR-008,2026-02-25,2026-03-06,Delayed,11,TB-2602-007,9
DLV-001600,UNT-02674,PRJ-002,CTR-004,2025-08-10,2025-08-23,Delayed,2,TB-2508-031,13
DLV-001601,UNT-01527,PRJ-001,CTR-005,2026-02-18,2026-02-27,Delayed,12,TB-2602-001,9
DLV-001602,UNT-03530,PRJ-002,CTR-001,2026-03-06,,Planned,2,TB-2603-009,0
DLV-001603,UNT-01976,PRJ-001,CTR-005,2025-04-02,2025-04-09,Delayed,11,TB-2504-016,7
DLV-001604,UNT-02343,PRJ-001,CTR-005,2025-03-19,2025-04-02,Delayed,6,TB-2503-016,14
DLV-001605,UNT-05990,PRJ-003,CTR-005,2026-02-03,2026-02-07,Delayed,2,TB-2602-036,4
DLV-001606,UNT-01308,PRJ-001,CTR-004,2025-07-09,2025-07-21,Delayed,10,TB-2507-007,12
DLV-001607,UNT-04022,PRJ-002,CTR-001,2026-01-31,2026-02-07,Delayed,13,TB-2601-038,7
DLV-001608,UNT-04943,PRJ-002,CTR-002,2025-10-03,2025-10-17,Delayed,10,TB-2510-044,14
DLV-001609,UNT-05614,PRJ-003,CTR-001,2026-01-01,2026-01-09,Delayed,6,TB-2601-008,8
DLV-001610,UNT-05211,PRJ-003,CTR-005,2026-05-23,2026-06-03,Delayed,2,TB-2605-028,11
DLV-001611,UNT-05136,PRJ-003,CTR-001,2025-11-15,2025-11-28,Delayed,9,TB-2511-003,13
DLV-001612,UNT-00349,PRJ-001,CTR-003,2026-01-21,2026-01-21,Delivered,8,TB-2601-009,0
DLV-001613,UNT-06001,PRJ-003,CTR-004,2026-03-18,,Planned,4,TB-2603-042,0
DLV-001614,UNT-05940,PRJ-003,CTR-001,2026-07-31,2026-08-09,Delayed,3,TB-2607-027,9
DLV-001615,UNT-00194,PRJ-001,CTR-002,2025-07-04,2025-07-20,Delayed,7,TB-2507-022,16
DLV-001616,UNT-04635,PRJ-002,CTR-006,2025-02-02,2025-02-02,Delivered,11,TB-2502-027,0
DLV-001617,UNT-04162,PRJ-002,CTR-001,2025-12-21,2025-12-21,Delivered,4,TB-2512-029,0
DLV-001618,UNT-04707,PRJ-002,CTR-003,2026-01-02,2026-01-06,Delayed,15,TB-2601-041,4
DLV-001619,UNT-02223,PRJ-001,CTR-008,2025-08-12,2025-08-24,Delayed,3,TB-2508-013,12
DLV-001620,UNT-02263,PRJ-001,CTR-002,2026-04-19,2026-04-19,Delivered,6,TB-2604-019,0
DLV-001621,UNT-02073,PRJ-001,CTR-002,2025-11-19,2025-12-02,Delayed,18,TB-2511-024,13
DLV-001622,UNT-00156,PRJ-001,CTR-004,2025-10-18,2025-10-21,Delayed,10,TB-2510-031,3
DLV-001623,UNT-00675,PRJ-001,CTR-002,2025-06-20,2025-07-04,Delayed,12,TB-2506-031,14
DLV-001624,UNT-06238,PRJ-003,CTR-004,2026-03-08,2026-03-08,Delivered,18,TB-2603-040,0
DLV-001625,UNT-01970,PRJ-001,CTR-005,2025-08-03,2025-08-03,Delivered,3,TB-2508-010,0
DLV-001626,UNT-02834,PRJ-002,CTR-008,2025-08-09,2025-08-09,Delivered,7,TB-2508-008,0
DLV-001627,UNT-01024,PRJ-001,CTR-004,2025-06-15,2025-07-02,Delayed,5,TB-2506-040,17
DLV-001628,UNT-05087,PRJ-003,CTR-002,2025-07-09,2025-07-15,Delayed,5,TB-2507-042,6
DLV-001629,UNT-05578,PRJ-003,CTR-002,2026-07-17,2026-07-28,Delayed,12,TB-2607-011,11
DLV-001630,UNT-00157,PRJ-001,CTR-008,2026-01-09,,Planned,15,TB-2601-037,0
DLV-001631,UNT-00179,PRJ-001,CTR-006,2025-12-25,2026-01-10,Delayed,1,TB-2512-006,16
DLV-001632,UNT-04906,PRJ-002,CTR-007,2025-07-09,2025-07-09,Delivered,5,TB-2507-043,0
DLV-001633,UNT-01617,PRJ-001,CTR-007,2025-12-21,2026-01-04,Delayed,4,TB-2512-030,14
DLV-001634,UNT-03138,PRJ-002,CTR-008,2025-05-16,,Planned,3,TB-2505-019,0
DLV-001635,UNT-02508,PRJ-001,CTR-005,2025-07-13,2025-07-17,Delayed,6,TB-2507-036,4
DLV-001636,UNT-03902,PRJ-002,CTR-003,2025-04-28,,Planned,5,TB-2504-014,0
DLV-001637,UNT-02772,PRJ-002,CTR-007,2025-06-11,2025-06-21,Delayed,2,TB-2506-024,10
DLV-001638,UNT-04903,PRJ-002,CTR-004,2026-02-10,2026-02-10,Delivered,6,TB-2602-027,0
DLV-001639,UNT-06266,PRJ-003,CTR-003,2026-07-03,,Planned,2,TB-2607-033,0
DLV-001640,UNT-06035,PRJ-003,CTR-001,2025-12-26,2025-12-26,Delivered,8,TB-2512-006,0
DLV-001641,UNT-00541,PRJ-001,CTR-007,2026-03-08,2026-03-10,Delayed,11,TB-2603-022,2
DLV-001642,UNT-02324,PRJ-001,CTR-001,2025-05-29,2025-05-31,Delayed,10,TB-2505-019,2
DLV-001643,UNT-03919,PRJ-002,CTR-001,2025-05-16,2025-05-27,Delayed,11,TB-2505-010,11
DLV-001644,UNT-05093,PRJ-003,CTR-004,2025-12-25,2026-01-02,Delayed,3,TB-2512-012,8
DLV-001645,UNT-04947,PRJ-002,CTR-004,2025-12-08,2025-12-20,Delayed,5,TB-2512-009,12
DLV-001646,UNT-00733,PRJ-001,CTR-006,2025-05-08,2025-05-10,Delayed,8,TB-2505-035,2
DLV-001647,UNT-00650,PRJ-001,CTR-005,2025-07-18,,Planned,1,TB-2507-019,0
DLV-001648,UNT-01558,PRJ-001,CTR-008,2025-02-09,2025-02-22,Delayed,8,TB-2502-004,13
DLV-001649,UNT-02181,PRJ-001,CTR-006,2026-02-21,,Planned,4,TB-2602-009,0
DLV-001650,UNT-06376,PRJ-003,CTR-006,2026-07-20,,Planned,1,TB-2607-018,0
DLV-001651,UNT-00166,PRJ-001,CTR-005,2025-10-04,2025-10-04,Delivered,6,TB-2510-009,0
DLV-001652,UNT-01948,PRJ-001,CTR-002,2025-03-18,2025-04-03,Delayed,4,TB-2503-023,16
DLV-001653,UNT-05810,PRJ-003,CTR-003,2026-04-28,2026-05-06,Delayed,7,TB-2604-011,8
DLV-001654,UNT-04170,PRJ-002,CTR-008,2026-06-08,2026-06-08,Delivered,1,TB-2606-019,0
DLV-001655,UNT-03986,PRJ-002,CTR-002,2026-06-11,2026-06-11,Delivered,2,TB-2606-016,0
DLV-001656,UNT-00168,PRJ-001,CTR-007,2025-09-21,,Planned,5,TB-2509-030,0
DLV-001657,UNT-02419,PRJ-001,CTR-003,2025-01-05,2025-01-14,Delayed,3,TB-2501-015,9
DLV-001658,UNT-04288,PRJ-002,CTR-002,2025-08-10,2025-08-27,Delayed,8,TB-2508-030,17
DLV-001659,UNT-02871,PRJ-002,CTR-002,2025-02-11,2025-02-11,Delivered,7,TB-2502-028,0
DLV-001660,UNT-05227,PRJ-003,CTR-005,2026-04-22,2026-04-28,Delayed,10,TB-2604-016,6
DLV-001661,UNT-04724,PRJ-002,CTR-008,2025-05-22,2025-05-30,Delayed,9,TB-2505-024,8
DLV-001662,UNT-04953,PRJ-002,CTR-004,2025-11-24,2025-12-08,Delayed,11,TB-2511-023,14
DLV-001663,UNT-05961,PRJ-003,CTR-008,2025-08-19,2025-08-26,Delayed,14,TB-2508-010,7
DLV-001664,UNT-05324,PRJ-003,CTR-006,2025-12-16,2025-12-31,Delayed,10,TB-2512-037,15
DLV-001665,UNT-00432,PRJ-001,CTR-001,2025-02-12,,Planned,3,TB-2502-013,0
DLV-001666,UNT-04964,PRJ-002,CTR-003,2025-09-13,2025-09-18,Delayed,10,TB-2509-021,5
DLV-001667,UNT-02349,PRJ-001,CTR-001,2025-08-05,2025-08-09,Delayed,9,TB-2508-005,4
DLV-001668,UNT-05949,PRJ-003,CTR-001,2025-10-05,2025-10-15,Delayed,2,TB-2510-009,10
DLV-001669,UNT-01117,PRJ-001,CTR-005,2025-09-17,2025-09-19,Delayed,10,TB-2509-019,2
DLV-001670,UNT-05531,PRJ-003,CTR-002,2025-10-27,2025-10-27,Delivered,14,TB-2510-016,0
DLV-001671,UNT-03459,PRJ-002,CTR-007,2025-10-14,2025-10-27,Delayed,4,TB-2510-025,13
DLV-001672,UNT-00665,PRJ-001,CTR-004,2025-10-27,2025-11-06,Delayed,12,TB-2510-043,10
DLV-001673,UNT-00327,PRJ-001,CTR-003,2025-11-17,2025-11-20,Delayed,5,TB-2511-035,3
DLV-001674,UNT-04415,PRJ-002,CTR-002,2025-08-31,,Planned,2,TB-2508-013,0
DLV-001675,UNT-04584,PRJ-002,CTR-002,2025-07-11,2025-07-24,Delayed,17,TB-2507-026,13
DLV-001676,UNT-03716,PRJ-002,CTR-004,2026-02-23,2026-03-05,Delayed,11,TB-2602-002,10
DLV-001677,UNT-02236,PRJ-001,CTR-005,2025-11-10,2025-11-28,Delayed,1,TB-2511-021,18
DLV-001678,UNT-01287,PRJ-001,CTR-005,2026-05-02,,Planned,3,TB-2605-021,0
DLV-001679,UNT-01643,PRJ-001,CTR-006,2024-11-27,2024-12-01,Delayed,10,TB-2411-024,4
DLV-001680,UNT-04090,PRJ-002,CTR-006,2025-09-04,2025-09-09,Delayed,5,TB-2509-019,5
DLV-001681,UNT-05824,PRJ-003,CTR-005,2026-04-06,2026-04-13,Delayed,5,TB-2604-021,7
DLV-001682,UNT-01139,PRJ-001,CTR-007,2026-01-12,2026-01-30,Delayed,5,TB-2601-045,18
DLV-001683,UNT-00763,PRJ-001,CTR-004,2025-06-27,2025-06-27,Delivered,4,TB-2506-016,0
DLV-001684,UNT-03488,PRJ-002,CTR-003,2026-06-30,2026-07-13,Delayed,5,TB-2606-031,13
DLV-001685,UNT-04727,PRJ-002,CTR-001,2025-03-28,,Planned,4,TB-2503-010,0
DLV-001686,UNT-01361,PRJ-001,CTR-002,2025-05-22,2025-05-25,Delayed,10,TB-2505-004,3
DLV-001687,UNT-02906,PRJ-002,CTR-005,2025-02-05,2025-02-09,Delayed,12,TB-2502-044,4
DLV-001688,UNT-02396,PRJ-001,CTR-007,2025-05-13,2025-05-27,Delayed,11,TB-2505-040,14
DLV-001689,UNT-03887,PRJ-002,CTR-003,2025-03-23,2025-03-23,Delivered,11,TB-2503-032,0
DLV-001690,UNT-01221,PRJ-001,CTR-006,2025-04-06,2025-04-06,Delivered,1,TB-2504-003,0
DLV-001691,UNT-00107,PRJ-001,CTR-007,2026-05-01,2026-05-01,Delivered,10,TB-2605-042,0
DLV-001692,UNT-05280,PRJ-003,CTR-002,2025-06-12,2025-06-30,Delayed,7,TB-2506-021,18
DLV-001693,UNT-00751,PRJ-001,CTR-007,2025-04-25,2025-05-09,Delayed,8,TB-2504-011,14
DLV-001694,UNT-03710,PRJ-002,CTR-003,2025-09-02,2025-09-19,Delayed,5,TB-2509-029,17
DLV-001695,UNT-01973,PRJ-001,CTR-006,2025-01-15,2025-01-25,Delayed,11,TB-2501-030,10
DLV-001696,UNT-04340,PRJ-002,CTR-004,2025-09-11,2025-09-18,Delayed,11,TB-2509-015,7
DLV-001697,UNT-05616,PRJ-003,CTR-002,2026-01-12,2026-01-12,Delivered,7,TB-2601-038,0
DLV-001698,UNT-02168,PRJ-001,CTR-004,2026-03-19,2026-03-31,Delayed,11,TB-2603-043,12
DLV-001699,UNT-06119,PRJ-003,CTR-007,2025-05-12,2025-05-27,Delayed,11,TB-2505-029,15
DLV-001700,UNT-05719,PRJ-003,CTR-002,2025-07-10,2025-07-22,Delayed,9,TB-2507-008,12
DLV-001701,UNT-03048,PRJ-002,CTR-001,2025-07-21,2025-08-04,Delayed,4,TB-2507-025,14
DLV-001702,UNT-04637,PRJ-002,CTR-001,2026-01-23,2026-01-23,Delivered,2,TB-2601-015,0
DLV-001703,UNT-04180,PRJ-002,CTR-007,2025-02-11,2025-02-11,Delivered,7,TB-2502-033,0
DLV-001704,UNT-01502,PRJ-001,CTR-004,2025-03-29,2025-04-13,Delayed,12,TB-2503-027,15
DLV-001705,UNT-04992,PRJ-002,CTR-008,2026-05-18,2026-05-25,Delayed,11,TB-2605-026,7
DLV-001706,UNT-00974,PRJ-001,CTR-005,2026-02-20,2026-02-24,Delayed,2,TB-2602-012,4
DLV-001707,UNT-00851,PRJ-001,CTR-006,2025-05-12,2025-05-15,Delayed,5,TB-2505-036,3
DLV-001708,UNT-02350,PRJ-001,CTR-002,2025-09-16,2025-09-16,Delivered,6,TB-2509-018,0
DLV-001709,UNT-00481,PRJ-001,CTR-002,2024-12-31,2025-01-08,Delayed,10,TB-2412-010,8
DLV-001710,UNT-05511,PRJ-003,CTR-002,2026-02-04,2026-02-11,Delayed,10,TB-2602-029,7
DLV-001711,UNT-05741,PRJ-003,CTR-001,2025-08-30,2025-08-31,Delayed,12,TB-2508-013,1
DLV-001712,UNT-00662,PRJ-001,CTR-003,2025-08-22,2025-09-03,Delayed,2,TB-2508-045,12
