PlanID,UnitID,ProjectID,PlannedStatusID,PlannedDate,PlannedQuantity,BaselineVersion,PlanMonth
PLN-013783,UNT-02757,PRJ-002,STS-005,2025-06-19,2,BL-01,2025-06
PLN-013784,UNT-02757,PRJ-002,STS-006,2025-07-13,2,BL-02,2025-07
PLN-013785,UNT-02757,PRJ-002,STS-007,2025-08-07,2,BL-01,2025-08
PLN-013786,UNT-02758,PRJ-002,STS-002,2025-04-02,4,BL-02,2025-04
PLN-013787,UNT-02758,PRJ-002,STS-004,2025-04-28,4,BL-02,2025-04
PLN-013788,UNT-02758,PRJ-002,STS-005,2025-05-08,4,BL-01,2025-05
PLN-013789,UNT-02758,PRJ-002,STS-006,2025-06-03,4,BL-01,2025-06
PLN-013790,UNT-02758,PRJ-002,STS-007,2025-06-20,4,BL-02,2025-06
PLN-013791,UNT-02759,PRJ-002,STS-002,2025-05-15,3,BL-02,2025-05
PLN-013792,UNT-02759,PRJ-002,STS-004,2025-06-15,3,BL-01,2025-06
PLN-013793,UNT-02759,PRJ-002,STS-005,2025-06-14,3,BL-01,2025-06
PLN-013794,UNT-02759,PRJ-002,STS-006,2025-07-09,3,BL-02,2025-07
PLN-013795,UNT-02759,PRJ-002,STS-007,2025-08-04,3,BL-01,2025-08
PLN-013796,UNT-02760,PRJ-002,STS-002,2026-07-24,9,BL-01,2026-07
PLN-013797,UNT-02760,PRJ-002,STS-004,2026-08-15,9,BL-01,2026-08
PLN-013798,UNT-02760,PRJ-002,STS-005,2026-09-12,9,BL-01,2026-09
PLN-013799,UNT-02760,PRJ-002,STS-006,2026-10-02,9,BL-02,2026-10
PLN-013800,UNT-02760,PRJ-002,STS-007,2026-11-02,9,BL-01,2026-11
PLN-013801,UNT-02761,PRJ-002,STS-002,2026-08-25,6,BL-01,2026-08
PLN-013802,UNT-02761,PRJ-002,STS-004,2026-09-09,6,BL-01,2026-09
PLN-013803,UNT-02761,PRJ-002,STS-005,2026-09-24,6,BL-01,2026-09
PLN-013804,UNT-02761,PRJ-002,STS-006,2026-10-13,6,BL-02,2026-10
PLN-013805,UNT-02761,PRJ-002,STS-007,2026-11-21,6,BL-02,2026-11
PLN-013806,UNT-02762,PRJ-002,STS-002,2026-04-01,12,BL-01,2026-04
PLN-013807,UNT-02762,PRJ-002,STS-004,2026-04-20,12,BL-02,2026-04
PLN-013808,UNT-02762,PRJ-002,STS-005,2026-05-15,12,BL-01,2026-05
PLN-013809,UNT-02762,PRJ-002,STS-006,2026-06-06,12,BL-02,2026-06
PLN-013810,UNT-02762,PRJ-002,STS-007,2026-07-08,12,BL-02,2026-07
PLN-013811,UNT-02763,PRJ-002,STS-002,2025-11-22,2,BL-01,2025-11
PLN-013812,UNT-02763,PRJ-002,STS-004,2025-12-22,2,BL-02,2025-12
PLN-013813,UNT-02763,PRJ-002,STS-005,2025-12-28,2,BL-01,2025-12
PLN-013814,UNT-02763,PRJ-002,STS-006,2026-02-02,2,BL-02,2026-02
PLN-013815,UNT-02763,PRJ-002,STS-007,2026-02-24,2,BL-01,2026-02
PLN-013816,UNT-02764,PRJ-002,STS-002,2026-07-29,8,BL-02,2026-07
PLN-013817,UNT-02764,PRJ-002,STS-004,2026-09-01,8,BL-01,2026-09
PLN-013818,UNT-02764,PRJ-002,STS-005,2026-09-03,8,BL-01,2026-09
PLN-013819,UNT-02764,PRJ-002,STS-006,2026-10-01,8,BL-02,2026-10
PLN-013820,UNT-02764,PRJ-002,STS-007,2026-10-26,8,BL-01,2026-10
PLN-013821,UNT-02765,PRJ-002,STS-002,2025-07-20,12,BL-02,2025-07
PLN-013822,UNT-02765,PRJ-002,STS-004,2025-08-22,12,BL-02,2025-08
PLN-013823,UNT-02765,PRJ-002,STS-005,2025-09-07,12,BL-01,2025-09
PLN-013824,UNT-02765,PRJ-002,STS-006,2025-09-22,12,BL-02,2025-09
PLN-013825,UNT-02765,PRJ-002,STS-007,2025-10-28,12,BL-02,2025-10
PLN-013826,UNT-02766,PRJ-002,STS-002,2025-11-12,8,BL-02,2025-11
PLN-013827,UNT-02766,PRJ-002,STS-004,2025-12-08,8,BL-02,2025-12
PLN-013828,UNT-02766,PRJ-002,STS-005,2025-12-13,8,BL-02,2025-12
PLN-013829,UNT-02766,PRJ-002,STS-006,2026-01-12,8,BL-02,2026-01
PLN-013830,UNT-02766,PRJ-002,STS-007,2026-02-07,8,BL-01,2026-02
PLN-013831,UNT-02767,PRJ-002,STS-002,2026-05-12,4,BL-02,2026-05
PLN-013832,UNT-02767,PRJ-002,STS-004,2026-06-09,4,BL-02,2026-06
PLN-013833,UNT-02767,PRJ-002,STS-005,2026-06-21,4,BL-01,2026-06
PLN-013834,UNT-02767,PRJ-002,STS-006,2026-07-09,4,BL-01,2026-07
PLN-013835,UNT-02767,PRJ-002,STS-007,2026-08-02,4,BL-02,2026-08
PLN-013836,UNT-02768,PRJ-002,STS-002,2026-08-16,5,BL-01,2026-08
PLN-013837,UNT-02768,PRJ-002,STS-004,2026-09-02,5,BL-01,2026-09
PLN-013838,UNT-02768,PRJ-002,STS-005,2026-09-18,5,BL-01,2026-09
PLN-013839,UNT-02768,PRJ-002,STS-006,2026-10-20,5,BL-02,2026-10
PLN-013840,UNT-02768,PRJ-002,STS-007,2026-11-22,5,BL-01,2026-11
PLN-013841,UNT-02769,PRJ-002,STS-002,2025-12-10,4,BL-02,2025-12
PLN-013842,UNT-02769,PRJ-002,STS-004,2025-12-30,4,BL-01,2025-12
PLN-013843,UNT-02769,PRJ-002,STS-005,2026-01-18,4,BL-02,2026-01
PLN-013844,UNT-02769,PRJ-002,STS-006,2026-02-16,4,BL-02,2026-02
PLN-013845,UNT-02769,PRJ-002,STS-007,2026-03-04,4,BL-01,2026-03
PLN-013846,UNT-02770,PRJ-002,STS-002,2026-07-30,7,BL-02,2026-07
PLN-013847,UNT-02770,PRJ-002,STS-004,2026-08-19,7,BL-02,2026-08
PLN-013848,UNT-02770,PRJ-002,STS-005,2026-09-04,7,BL-01,2026-09
PLN-013849,UNT-02770,PRJ-002,STS-006,2026-09-22,7,BL-02,2026-09
PLN-013850,UNT-02770,PRJ-002,STS-007,2026-10-23,7,BL-02,2026-10
PLN-013851,UNT-02771,PRJ-002,STS-002,2026-03-28,9,BL-02,2026-03
PLN-013852,UNT-02771,PRJ-002,STS-004,2026-04-22,9,BL-02,2026-04
PLN-013853,UNT-02771,PRJ-002,STS-005,2026-05-08,9,BL-02,2026-05
PLN-013854,UNT-02771,PRJ-002,STS-006,2026-05-26,9,BL-01,2026-05
PLN-013855,UNT-02771,PRJ-002,STS-007,2026-07-05,9,BL-02,2026-07
PLN-013856,UNT-02772,PRJ-002,STS-002,2025-07-19,2,BL-01,2025-07
PLN-013857,UNT-02772,PRJ-002,STS-004,2025-08-05,2,BL-01,2025-08
PLN-013858,UNT-02772,PRJ-002,STS-005,2025-08-19,2,BL-01,2025-08
PLN-013859,UNT-02772,PRJ-002,STS-006,2025-09-26,2,BL-02,2025-09
PLN-013860,UNT-02772,PRJ-002,STS-007,2025-10-15,2,BL-01,2025-10
PLN-013861,UNT-02773,PRJ-002,STS-002,2025-12-05,6,BL-02,2025-12
PLN-013862,UNT-02773,PRJ-002,STS-004,2026-01-01,6,BL-01,2026-01
PLN-013863,UNT-02773,PRJ-002,STS-005,2026-01-09,6,BL-01,2026-01
PLN-013864,UNT-02773,PRJ-002,STS-006,2026-02-17,6,BL-02,2026-02
PLN-013865,UNT-02773,PRJ-002,STS-007,2026-03-01,6,BL-02,2026-03
PLN-013866,UNT-02774,PRJ-002,STS-002,2025-03-15,5,BL-02,2025-03
PLN-013867,UNT-02774,PRJ-002,STS-004,2025-04-11,5,BL-02,2025-04
PLN-013868,UNT-02774,PRJ-002,STS-005,2025-04-22,5,BL-02,2025-04
PLN-013869,UNT-02774,PRJ-002,STS-006,2025-05-25,5,BL-02,2025-05
PLN-013870,UNT-02774,PRJ-002,STS-007,2025-06-11,5,BL-02,2025-06
PLN-013871,UNT-02775,PRJ-002,STS-002,2025-10-25,2,BL-02,2025-10
PLN-013872,UNT-02775,PRJ-002,STS-004,2025-11-28,2,BL-02,2025-11
PLN-013873,UNT-02775,PRJ-002,STS-005,2025-12-06,2,BL-02,2025-12
PLN-013874,UNT-02775,PRJ-002,STS-006,2025-12-25,2,BL-02,2025-12
PLN-013875,UNT-02775,PRJ-002,STS-007,2026-01-23,2,BL-02,2026-01
PLN-013876,UNT-02776,PRJ-002,STS-002,2026-07-27,10,BL-02,2026-07
PLN-013877,UNT-02776,PRJ-002,STS-004,2026-08-22,10,BL-01,2026-08
PLN-013878,UNT-02776,PRJ-002,STS-005,2026-09-02,10,BL-01,2026-09
PLN-013879,UNT-02776,PRJ-002,STS-006,2026-09-20,10,BL-02,2026-09
PLN-013880,UNT-02776,PRJ-002,STS-007,2026-10-21,10,BL-02,2026-10
PLN-013881,UNT-02777,PRJ-002,STS-002,2026-06-01,2,BL-02,2026-06
PLN-013882,UNT-02777,PRJ-002,STS-004,2026-07-11,2,BL-02,2026-07
PLN-013883,UNT-02777,PRJ-002,STS-005,2026-07-20,2,BL-02,2026-07
PLN-013884,UNT-02777,PRJ-002,STS-006,2026-08-06,2,BL-02,2026-08
PLN-013885,UNT-02777,PRJ-002,STS-007,2026-09-01,2,BL-01,2026-09
PLN-013886,UNT-02778,PRJ-002,STS-002,2026-04-25,11,BL-02,2026-04
PLN-013887,UNT-02778,PRJ-002,STS-004,2026-05-18,11,BL-02,2026-05
PLN-013888,UNT-02778,PRJ-002,STS-005,2026-06-01,11,BL-01,2026-06
PLN-013889,UNT-02778,PRJ-002,STS-006,2026-07-04,11,BL-01,2026-07
PLN-013890,UNT-02778,PRJ-002,STS-007,2026-07-22,11,BL-02,2026-07
PLN-013891,UNT-02779,PRJ-002,STS-002,2025-05-26,6,BL-01,2025-05
PLN-013892,UNT-02779,PRJ-002,STS-004,2025-06-12,6,BL-01,2025-06
PLN-013893,UNT-02779,PRJ-002,STS-005,2025-06-30,6,BL-02,2025-06
PLN-013894,UNT-02779,PRJ-002,STS-006,2025-07-21,6,BL-02,2025-07
PLN-013895,UNT-02779,PRJ-002,STS-007,2025-08-21,6,BL-02,2025-08
PLN-013896,UNT-02780,PRJ-002,STS-002,2025-10-31,6,BL-02,2025-10
PLN-013897,UNT-02780,PRJ-002,STS-004,2025-11-28,6,BL-02,2025-11
PLN-013898,UNT-02780,PRJ-002,STS-005,2025-12-14,6,BL-02,2025-12
PLN-013899,UNT-02780,PRJ-002,STS-006,2025-12-31,6,BL-01,2025-12
PLN-013900,UNT-02780,PRJ-002,STS-007,2026-01-26,6,BL-02,2026-01
PLN-013901,UNT-02781,PRJ-002,STS-002,2025-12-03,2,BL-02,2025-12
PLN-013902,UNT-02781,PRJ-002,STS-004,2026-01-03,2,BL-02,2026-01
PLN-013903,UNT-02781,PRJ-002,STS-005,2026-01-18,2,BL-02,2026-01
PLN-013904,UNT-02781,PRJ-002,STS-006,2026-02-09,2,BL-02,2026-02
PLN-013905,UNT-02781,PRJ-002,STS-007,2026-03-02,2,BL-02,2026-03
PLN-013906,UNT-02782,PRJ-002,STS-002,2026-05-21,6,BL-02,2026-05
PLN-013907,UNT-02782,PRJ-002,STS-004,2026-06-09,6,BL-02,2026-06
PLN-013908,UNT-02782,PRJ-002,STS-005,2026-06-27,6,BL-02,2026-06
PLN-013909,UNT-02782,PRJ-002,STS-006,2026-07-19,6,BL-02,2026-07
PLN-013910,UNT-02782,PRJ-002,STS-007,2026-08-10,6,BL-02,2026-08
PLN-013911,UNT-02783,PRJ-002,STS-002,2026-03-18,3,BL-02,2026-03
PLN-013912,UNT-02783,PRJ-002,STS-004,2026-04-01,3,BL-02,2026-04
PLN-013913,UNT-02783,PRJ-002,STS-005,2026-04-19,3,BL-02,2026-04
PLN-013914,UNT-02783,PRJ-002,STS-006,2026-05-09,3,BL-02,2026-05
PLN-013915,UNT-02783,PRJ-002,STS-007,2026-06-17,3,BL-01,2026-06
PLN-013916,UNT-02784,PRJ-002,STS-002,2025-07-30,8,BL-02,2025-07
PLN-013917,UNT-02784,PRJ-002,STS-004,2025-09-04,8,BL-01,2025-09
PLN-013918,UNT-02784,PRJ-002,STS-005,2025-09-17,8,BL-02,2025-09
PLN-013919,UNT-02784,PRJ-002,STS-006,2025-10-01,8,BL-01,2025-10
PLN-013920,UNT-02784,PRJ-002,STS-007,2025-11-08,8,BL-02,2025-11
PLN-013921,UNT-02785,PRJ-002,STS-002,2025-05-18,5,BL-01,2025-05
PLN-013922,UNT-02785,PRJ-002,STS-004,2025-06-05,5,BL-02,2025-06
PLN-013923,UNT-02785,PRJ-002,STS-005,2025-06-24,5,BL-01,2025-06
PLN-013924,UNT-02785,PRJ-002,STS-006,2025-07-14,5,BL-02,2025-07
PLN-013925,UNT-02785,PRJ-002,STS-007,2025-08-16,5,BL-01,2025-08
PLN-013926,UNT-02786,PRJ-002,STS-002,2025-11-07,6,BL-02,2025-11
PLN-013927,UNT-02786,PRJ-002,STS-004,2025-11-23,6,BL-02,2025-11
PLN-013928,UNT-02786,PRJ-002,STS-005,2025-12-02,6,BL-02,2025-12
PLN-013929,UNT-02786,PRJ-002,STS-006,2026-01-03,6,BL-01,2026-01
PLN-013930,UNT-02786,PRJ-002,STS-007,2026-02-06,6,BL-01,2026-02
PLN-013931,UNT-02787,PRJ-002,STS-002,2025-07-02,5,BL-01,2025-07
PLN-013932,UNT-02787,PRJ-002,STS-004,2025-07-21,5,BL-01,2025-07
PLN-013933,UNT-02787,PRJ-002,STS-005,2025-08-13,5,BL-02,2025-08
PLN-013934,UNT-02787,PRJ-002,STS-006,2025-09-12,5,BL-02,2025-09
PLN-013935,UNT-02787,PRJ-002,STS-007,2025-10-05,5,BL-02,2025-10
PLN-013936,UNT-02788,PRJ-002,STS-002,2026-05-28,12,BL-02,2026-05
PLN-013937,UNT-02788,PRJ-002,STS-004,2026-06-13,12,BL-02,2026-06
PLN-013938,UNT-02788,PRJ-002,STS-005,2026-06-21,12,BL-02,2026-06
PLN-013939,UNT-02788,PRJ-002,STS-006,2026-07-23,12,BL-01,2026-07
PLN-013940,UNT-02788,PRJ-002,STS-007,2026-08-19,12,BL-02,2026-08
PLN-013941,UNT-02789,PRJ-002,STS-002,2026-05-14,20,BL-01,2026-05
PLN-013942,UNT-02789,PRJ-002,STS-004,2026-06-08,20,BL-01,2026-06
PLN-013943,UNT-02789,PRJ-002,STS-005,2026-06-25,20,BL-02,2026-06
PLN-013944,UNT-02789,PRJ-002,STS-006,2026-07-24,20,BL-01,2026-07
PLN-013945,UNT-02789,PRJ-002,STS-007,2026-08-17,20,BL-02,2026-08
PLN-013946,UNT-02790,PRJ-002,STS-002,2026-03-22,13,BL-02,2026-03
PLN-013947,UNT-02790,PRJ-002,STS-004,2026-04-22,13,BL-02,2026-04
PLN-013948,UNT-02790,PRJ-002,STS-005,2026-04-25,13,BL-01,2026-04
PLN-013949,UNT-02790,PRJ-002,STS-006,2026-06-03,13,BL-02,2026-06
PLN-013950,UNT-02790,PRJ-002,STS-007,2026-06-20,13,BL-02,2026-06
PLN-013951,UNT-02791,PRJ-002,STS-002,2025-11-12,10,BL-02,2025-11
PLN-013952,UNT-02791,PRJ-002,STS-004,2025-11-25,10,BL-01,2025-11
PLN-013953,UNT-02791,PRJ-002,STS-005,2025-12-10,10,BL-01,2025-12
PLN-013954,UNT-02791,PRJ-002,STS-006,2026-01-16,10,BL-02,2026-01
PLN-013955,UNT-02791,PRJ-002,STS-007,2026-01-31,10,BL-02,2026-01
PLN-013956,UNT-02792,PRJ-002,STS-002,2025-03-29,5,BL-01,2025-03
PLN-013957,UNT-02792,PRJ-002,STS-004,2025-04-16,5,BL-02,2025-04
PLN-013958,UNT-02792,PRJ-002,STS-005,2025-04-27,5,BL-02,2025-04
PLN-013959,UNT-02792,PRJ-002,STS-006,2025-05-22,5,BL-02,2025-05
PLN-013960,UNT-02792,PRJ-002,STS-007,2025-06-27,5,BL-02,2025-06
PLN-013961,UNT-02793,PRJ-002,STS-002,2025-03-31,5,BL-01,2025-03
PLN-013962,UNT-02793,PRJ-002,STS-004,2025-04-26,5,BL-02,2025-04
PLN-013963,UNT-02793,PRJ-002,STS-005,2025-05-10,5,BL-02,2025-05
PLN-013964,UNT-02793,PRJ-002,STS-006,2025-06-08,5,BL-02,2025-06
PLN-013965,UNT-02793,PRJ-002,STS-007,2025-07-03,5,BL-01,2025-07
PLN-013966,UNT-02794,PRJ-002,STS-002,2025-08-26,2,BL-02,2025-08
PLN-013967,UNT-02794,PRJ-002,STS-004,2025-09-20,2,BL-01,2025-09
PLN-013968,UNT-02794,PRJ-002,STS-005,2025-09-29,2,BL-01,2025-09
PLN-013969,UNT-02794,PRJ-002,STS-006,2025-10-21,2,BL-01,2025-10
PLN-013970,UNT-02794,PRJ-002,STS-007,2025-11-18,2,BL-01,2025-11
PLN-013971,UNT-02795,PRJ-002,STS-002,2026-07-15,3,BL-02,2026-07
PLN-013972,UNT-02795,PRJ-002,STS-004,2026-08-25,3,BL-01,2026-08
PLN-013973,UNT-02795,PRJ-002,STS-005,2026-09-03,3,BL-01,2026-09
PLN-013974,UNT-02795,PRJ-002,STS-006,2026-09-20,3,BL-01,2026-09
PLN-013975,UNT-02795,PRJ-002,STS-007,2026-10-20,3,BL-01,2026-10
PLN-013976,UNT-02796,PRJ-002,STS-002,2025-08-28,3,BL-01,2025-08
PLN-013977,UNT-02796,PRJ-002,STS-004,2025-09-24,3,BL-01,2025-09
PLN-013978,UNT-02796,PRJ-002,STS-005,2025-10-13,3,BL-02,2025-10
PLN-013979,UNT-02796,PRJ-002,STS-006,2025-11-15,3,BL-01,2025-11
PLN-013980,UNT-02796,PRJ-002,STS-007,2025-12-11,3,BL-02,2025-12
PLN-013981,UNT-02797,PRJ-002,STS-002,2025-06-04,10,BL-01,2025-06
PLN-013982,UNT-02797,PRJ-002,STS-004,2025-06-26,10,BL-02,2025-06
PLN-013983,UNT-02797,PRJ-002,STS-005,2025-07-18,10,BL-01,2025-07
PLN-013984,UNT-02797,PRJ-002,STS-006,2025-08-08,10,BL-02,2025-08
PLN-013985,UNT-02797,PRJ-002,STS-007,2025-08-26,10,BL-02,2025-08
PLN-013986,UNT-02798,PRJ-002,STS-002,2026-05-10,6,BL-01,2026-05
PLN-013987,UNT-02798,PRJ-002,STS-004,2026-06-12,6,BL-01,2026-06
PLN-013988,UNT-02798,PRJ-002,STS-005,2026-06-19,6,BL-01,2026-06
PLN-013989,UNT-02798,PRJ-002,STS-006,2026-07-20,6,BL-01,2026-07
PLN-013990,UNT-02798,PRJ-002,STS-007,2026-08-21,6,BL-02,2026-08
PLN-013991,UNT-02799,PRJ-002,STS-002,2026-04-26,1,BL-02,2026-04
PLN-013992,UNT-02799,PRJ-002,STS-004,2026-05-10,1,BL-02,2026-05
PLN-013993,UNT-02799,PRJ-002,STS-005,2026-05-31,1,BL-02,2026-05
PLN-013994,UNT-02799,PRJ-002,STS-006,2026-06-18,1,BL-02,2026-06
PLN-013995,UNT-02799,PRJ-002,STS-007,2026-07-29,1,BL-02,2026-07
PLN-013996,UNT-02800,PRJ-002,STS-002,2026-01-11,4,BL-02,2026-01
PLN-013997,UNT-02800,PRJ-002,STS-004,2026-02-09,4,BL-02,2026-02
PLN-013998,UNT-02800,PRJ-002,STS-005,2026-02-24,4,BL-02,2026-02
PLN-013999,UNT-02800,PRJ-002,STS-006,2026-03-08,4,BL-02,2026-03
PLN-014000,UNT-02800,PRJ-002,STS-007,2026-04-13,4,BL-02,2026-04
PLN-014001,UNT-02801,PRJ-002,STS-002,2026-04-06,10,BL-02,2026-04
PLN-014002,UNT-02801,PRJ-002,STS-004,2026-05-02,10,BL-01,2026-05
PLN-014003,UNT-02801,PRJ-002,STS-005,2026-05-30,10,BL-01,2026-05
PLN-014004,UNT-02801,PRJ-002,STS-006,2026-06-23,10,BL-01,2026-06
PLN-014005,UNT-02801,PRJ-002,STS-007,2026-07-06,10,BL-02,2026-07
PLN-014006,UNT-02802,PRJ-002,STS-002,2025-11-10,20,BL-01,2025-11
PLN-014007,UNT-02802,PRJ-002,STS-004,2025-12-04,20,BL-01,2025-12
PLN-014008,UNT-02802,PRJ-002,STS-005,2026-01-02,20,BL-02,2026-01
PLN-014009,UNT-02802,PRJ-002,STS-006,2026-01-24,20,BL-01,2026-01
PLN-014010,UNT-02802,PRJ-002,STS-007,2026-02-16,20,BL-02,2026-02
PLN-014011,UNT-02803,PRJ-002,STS-002,2026-08-01,10,BL-01,2026-08
PLN-014012,UNT-02803,PRJ-002,STS-004,2026-09-03,10,BL-01,2026-09
PLN-014013,UNT-02803,PRJ-002,STS-005,2026-09-19,10,BL-02,2026-09
PLN-014014,UNT-02803,PRJ-002,STS-006,2026-10-10,10,BL-01,2026-10
PLN-014015,UNT-02803,PRJ-002,STS-007,2026-11-11,10,BL-02,2026-11
PLN-014016,UNT-02804,PRJ-002,STS-002,2026-08-09,7,BL-02,2026-08
PLN-014017,UNT-02804,PRJ-002,STS-004,2026-09-07,7,BL-01,2026-09
PLN-014018,UNT-02804,PRJ-002,STS-005,2026-09-21,7,BL-01,2026-09
PLN-014019,UNT-02804,PRJ-002,STS-006,2026-10-08,7,BL-02,2026-10
PLN-014020,UNT-02804,PRJ-002,STS-007,2026-10-31,7,BL-01,2026-10
PLN-014021,UNT-02805,PRJ-002,STS-002,2025-07-29,7,BL-01,2025-07
PLN-014022,UNT-02805,PRJ-002,STS-004,2025-08-29,7,BL-02,2025-08
PLN-014023,UNT-02805,PRJ-002,STS-005,2025-09-04,7,BL-02,2025-09
PLN-014024,UNT-02805,PRJ-002,STS-006,2025-09-29,7,BL-01,2025-09
PLN-014025,UNT-02805,PRJ-002,STS-007,2025-11-09,7,BL-01,2025-11
PLN-014026,UNT-02806,PRJ-002,STS-002,2026-03-15,12,BL-01,2026-03
PLN-014027,UNT-02806,PRJ-002,STS-004,2026-04-13,12,BL-02,2026-04
PLN-014028,UNT-02806,PRJ-002,STS-005,2026-04-25,12,BL-02,2026-04
PLN-014029,UNT-02806,PRJ-002,STS-006,2026-05-08,12,BL-01,2026-05
PLN-014030,UNT-02806,PRJ-002,STS-007,2026-06-16,12,BL-01,2026-06
PLN-014031,UNT-02807,PRJ-002,STS-002,2026-08-06,6,BL-01,2026-08
PLN-014032,UNT-02807,PRJ-002,STS-004,2026-08-28,6,BL-01,2026-08
PLN-014033,UNT-02807,PRJ-002,STS-005,2026-09-23,6,BL-02,2026-09
PLN-014034,UNT-02807,PRJ-002,STS-006,2026-10-15,6,BL-02,2026-10
PLN-014035,UNT-02807,PRJ-002,STS-007,2026-10-29,6,BL-02,2026-10
PLN-014036,UNT-02808,PRJ-002,STS-002,2026-04-28,9,BL-01,2026-04
PLN-014037,UNT-02808,PRJ-002,STS-004,2026-05-23,9,BL-01,2026-05
PLN-014038,UNT-02808,PRJ-002,STS-005,2026-06-07,9,BL-01,2026-06
PLN-014039,UNT-02808,PRJ-002,STS-006,2026-06-28,9,BL-02,2026-06
PLN-014040,UNT-02808,PRJ-002,STS-007,2026-07-29,9,BL-02,2026-07
PLN-014041,UNT-02809,PRJ-002,STS-002,2025-09-26,11,BL-01,2025-09
PLN-014042,UNT-02809,PRJ-002,STS-004,2025-10-21,11,BL-02,2025-10
PLN-014043,UNT-02809,PRJ-002,STS-005,2025-11-15,11,BL-02,2025-11
PLN-014044,UNT-02809,PRJ-002,STS-006,2025-11-30,11,BL-01,2025-11
PLN-014045,UNT-02809,PRJ-002,STS-007,2026-01-05,11,BL-01,2026-01
PLN-014046,UNT-02810,PRJ-002,STS-002,2025-03-10,9,BL-02,2025-03
PLN-014047,UNT-02810,PRJ-002,STS-004,2025-04-09,9,BL-02,2025-04
PLN-014048,UNT-02810,PRJ-002,STS-005,2025-04-20,9,BL-01,2025-04
PLN-014049,UNT-02810,PRJ-002,STS-006,2025-05-14,9,BL-02,2025-05
PLN-014050,UNT-02810,PRJ-002,STS-007,2025-06-09,9,BL-02,2025-06
PLN-014051,UNT-02811,PRJ-002,STS-002,2026-07-30,1,BL-01,2026-07
PLN-014052,UNT-02811,PRJ-002,STS-004,2026-08-28,1,BL-01,2026-08
PLN-014053,UNT-02811,PRJ-002,STS-005,2026-09-09,1,BL-02,2026-09
PLN-014054,UNT-02811,PRJ-002,STS-006,2026-10-14,1,BL-02,2026-10
PLN-014055,UNT-02811,PRJ-002,STS-007,2026-11-07,1,BL-01,2026-11
PLN-014056,UNT-02812,PRJ-002,STS-002,2026-03-09,11,BL-02,2026-03
PLN-014057,UNT-02812,PRJ-002,STS-004,2026-04-12,11,BL-01,2026-04
PLN-014058,UNT-02812,PRJ-002,STS-005,2026-04-24,11,BL-02,2026-04
PLN-014059,UNT-02812,PRJ-002,STS-006,2026-05-06,11,BL-01,2026-05
PLN-014060,UNT-02812,PRJ-002,STS-007,2026-06-01,11,BL-01,2026-06
PLN-014061,UNT-02813,PRJ-002,STS-002,2026-02-21,1,BL-01,2026-02
PLN-014062,UNT-02813,PRJ-002,STS-004,2026-04-01,1,BL-02,2026-04
PLN-014063,UNT-02813,PRJ-002,STS-005,2026-04-16,1,BL-02,2026-04
PLN-014064,UNT-02813,PRJ-002,STS-006,2026-05-09,1,BL-02,2026-05
PLN-014065,UNT-02813,PRJ-002,STS-007,2026-06-04,1,BL-02,2026-06
PLN-014066,UNT-02814,PRJ-002,STS-002,2025-12-10,1,BL-01,2025-12
PLN-014067,UNT-02814,PRJ-002,STS-004,2026-01-08,1,BL-02,2026-01
PLN-014068,UNT-02814,PRJ-002,STS-005,2026-01-27,1,BL-01,2026-01
PLN-014069,UNT-02814,PRJ-002,STS-006,2026-02-06,1,BL-01,2026-02
PLN-014070,UNT-02814,PRJ-002,STS-007,2026-03-10,1,BL-02,2026-03
PLN-014071,UNT-02815,PRJ-002,STS-002,2025-10-04,2,BL-02,2025-10
PLN-014072,UNT-02815,PRJ-002,STS-004,2025-11-04,2,BL-01,2025-11
PLN-014073,UNT-02815,PRJ-002,STS-005,2025-11-10,2,BL-01,2025-11
PLN-014074,UNT-02815,PRJ-002,STS-006,2025-12-10,2,BL-01,2025-12
PLN-014075,UNT-02815,PRJ-002,STS-007,2026-01-08,2,BL-01,2026-01
PLN-014076,UNT-02816,PRJ-002,STS-002,2026-07-13,7,BL-02,2026-07
PLN-014077,UNT-02816,PRJ-002,STS-004,2026-08-17,7,BL-01,2026-08
PLN-014078,UNT-02816,PRJ-002,STS-005,2026-08-16,7,BL-01,2026-08
PLN-014079,UNT-02816,PRJ-002,STS-006,2026-09-24,7,BL-02,2026-09
PLN-014080,UNT-02816,PRJ-002,STS-007,2026-10-18,7,BL-02,2026-10
PLN-014081,UNT-02817,PRJ-002,STS-002,2025-03-20,8,BL-01,2025-03
PLN-014082,UNT-02817,PRJ-002,STS-004,2025-04-02,8,BL-02,2025-04
PLN-014083,UNT-02817,PRJ-002,STS-005,2025-04-14,8,BL-02,2025-04
PLN-014084,UNT-02817,PRJ-002,STS-006,2025-05-23,8,BL-01,2025-05
PLN-014085,UNT-02817,PRJ-002,STS-007,2025-06-19,8,BL-01,2025-06
PLN-014086,UNT-02818,PRJ-002,STS-002,2026-05-21,2,BL-01,2026-05
PLN-014087,UNT-02818,PRJ-002,STS-004,2026-06-10,2,BL-02,2026-06
PLN-014088,UNT-02818,PRJ-002,STS-005,2026-07-07,2,BL-02,2026-07
PLN-014089,UNT-02818,PRJ-002,STS-006,2026-07-27,2,BL-02,2026-07
PLN-014090,UNT-02818,PRJ-002,STS-007,2026-08-13,2,BL-02,2026-08
PLN-014091,UNT-02819,PRJ-002,STS-002,2026-03-10,4,BL-02,2026-03
